Date,Weekday,Open,High,Low,Close
8/25/2022,Thursday,139310000,139310000,139310000,139310000
8/26/2022,Friday,138890000,142050000,138750000,140120000
8/27/2022,Saturday,139750000,140450000,137550000,137690000
8/28/2022,Sunday,138130000,138850000,136210000,136710000
8/29/2022,Monday,136970000,137600000,135350000,135910000
8/30/2022,Tuesday,136490000,137950000,136450000,137400000
8/31/2022,Wednesday,137200000,137350000,135850000,136540000
9/1/2022,Thursday,136540000,136540000,136540000,136540000
9/2/2022,Friday,139150000,139550000,138300000,139000000
9/3/2022,Saturday,139440000,140250000,139100000,139860000
9/4/2022,Sunday,139610000,139800000,138470000,139630000
9/5/2022,Monday,139750000,140420000,138870000,139260000
9/6/2022,Tuesday,138630000,139550000,138050000,139090000
9/7/2022,Wednesday,139210000,140300000,138900000,139600000
9/8/2022,Thursday,139600000,139600000,139600000,139600000
9/9/2022,Friday,140700000,141300000,138600000,138780000
9/10/2022,Saturday,138820000,141840000,138800000,141570000
9/11/2022,Sunday,141540000,144800000,141200000,144480000
9/12/2022,Monday,144430000,148880000,144400000,148680000
9/13/2022,Tuesday,147970000,148100000,143260000,143820000
9/14/2022,Wednesday,144150000,145350000,143860000,144900000
9/15/2022,Thursday,144900000,144900000,144900000,144900000
9/17/2022,Saturday,144740000,145450000,143100000,144580000
9/18/2022,Sunday,143430000,144550000,142300000,143350000
9/19/2022,Monday,143360000,143750000,142200000,142950000
9/20/2022,Tuesday,142790000,143350000,141350000,142340000
9/21/2022,Wednesday,142170000,144540000,142160000,143400000
9/22/2022,Thursday,143400000,143400000,143400000,143400000
9/23/2022,Friday,143590000,143820000,143120000,143230000
9/24/2022,Saturday,143230000,143230000,143230000,143230000
9/25/2022,Sunday,142800000,143840000,142050000,142130000
9/26/2022,Monday,142130000,142130000,142130000,142130000
9/27/2022,Tuesday,142520000,147150000,142360000,146460000
9/28/2022,Wednesday,146830000,147300000,145200000,146050000
9/29/2022,Thursday,146050000,146050000,146050000,146050000
9/30/2022,Friday,147110000,153250000,147100000,152950000
10/1/2022,Saturday,149650000,154800000,149650000,153290000
10/2/2022,Sunday,153190000,154500000,152610000,152940000
10/3/2022,Monday,152870000,153430000,151550000,153160000
10/4/2022,Tuesday,153160000,153160000,153160000,153160000
10/5/2022,Wednesday,151190000,151550000,149950000,150790000
10/7/2022,Friday,151420000,151490000,148950000,149850000
10/8/2022,Saturday,149530000,149560000,147180000,148060000
10/9/2022,Sunday,147510000,149470000,147330000,149430000
10/10/2022,Monday,149470000,149870000,148730000,149050000
10/11/2022,Tuesday,149570000,149570000,149130000,149490000
10/12/2022,Wednesday,149560000,150470000,149430000,150420000
10/13/2022,Thursday,150420000,150420000,150420000,150420000
10/14/2022,Friday,149620000,149870000,149430000,149850000
10/15/2022,Saturday,149770000,151320000,149730000,150450000
10/16/2022,Sunday,150590000,150670000,150230000,150360000
10/17/2022,Monday,150280000,150370000,149430000,149530000
10/18/2022,Tuesday,149910000,149970000,148730000,148990000
10/19/2022,Wednesday,149230000,149570000,147430000,148940000
10/20/2022,Thursday,148940000,148940000,148940000,148940000
10/21/2022,Friday,149490000,150370000,149430000,149720000
10/22/2022,Saturday,149740000,149860000,148930000,149430000
10/23/2022,Sunday,149020000,149070000,148430000,148930000
10/24/2022,Monday,149190000,149370000,148930000,149240000
10/25/2022,Tuesday,149480000,150070000,148930000,149250000
10/26/2022,Wednesday,149770000,151070000,149730000,150180000
10/27/2022,Thursday,150180000,150180000,150180000,150180000
10/28/2022,Friday,150130000,150270000,149630000,149750000
10/29/2022,Saturday,149730000,150270000,149630000,150240000
10/30/2022,Sunday,150450000,152770000,150430000,152630000
10/31/2022,Monday,153560000,156570000,153430000,156530000
11/1/2022,Tuesday,156430000,161070000,156430000,159490000
11/2/2022,Wednesday,159520000,160050000,159450000,160050000
11/3/2022,Thursday,160050000,160050000,160050000,160050000
11/4/2022,Friday,159950000,166850000,159950000,163540000
11/5/2022,Saturday,162960000,164050000,161450000,163970000
11/6/2022,Sunday,164320000,165250000,163650000,164490000
11/7/2022,Monday,165050000,165050000,159650000,159710000
11/8/2022,Tuesday,161490000,162550000,159950000,159950000
11/9/2022,Wednesday,159510000,159550000,158450000,159020000
11/10/2022,Thursday,159020000,159020000,159020000,159020000
11/11/2022,Friday,161030000,161030000,159450000,159520000
11/12/2022,Saturday,159830000,160550000,158950000,160350000
11/13/2022,Sunday,160960000,162050000,160950000,161980000
11/14/2022,Monday,164480000,164850000,163250000,163320000
11/15/2022,Tuesday,163330000,164050000,163250000,163540000
11/16/2022,Wednesday,163470000,163850000,162750000,162750000
11/17/2022,Thursday,162750000,162750000,162750000,162750000
11/18/2022,Friday,162540000,163550000,162150000,163530000
11/19/2022,Saturday,162540000,163350000,162150000,163290000
11/19/2022,Saturday,163470000,164050000,162550000,162610000
11/20/2022,Sunday,162530000,163050000,162450000,163020000
11/21/2022,Monday,163520000,164850000,163450000,164020000
11/22/2022,Tuesday,164030000,164250000,163950000,164160000
11/23/2022,Wednesday,164450000,166050000,164450000,165950000
11/24/2022,Thursday,165950000,165950000,165950000,165950000
11/26/2022,Saturday,165960000,167950000,165950000,167860000
11/26/2022,Saturday,168490000,170550000,168450000,170280000
11/27/2022,Sunday,170460000,173050000,169750000,169850000
11/28/2022,Monday,169750000,170550000,169450000,169600000
11/29/2022,Tuesday,170490000,174000000,168470000,174000000
11/30/2022,Wednesday,171220000,172500000,171150000,172500000
12/1/2022,Thursday,173420000,173420000,173420000,173420000
12/2/2022,Friday,173440000,173800000,173350000,173800000
12/3/2022,Saturday,173970000,175860000,173950000,175860000
12/4/2022,Sunday,177040000,177040000,176950000,177000000
12/5/2022,Monday,176030000,177050000,174500000,174500000
12/6/2022,Tuesday,174030000,175250000,171950000,173900000
12/7/2022,Wednesday,176230000,176250000,170850000,174040000
12/9/2022,Friday,174450000,181050000,174450000,177880000
12/10/2022,Saturday,177860000,180950000,177250000,177820000
12/11/2022,Sunday,177850000,186050000,177750000,186050000
12/12/2022,Monday,182960000,191830000,181950000,186480000
12/13/2022,Tuesday,186450000,190050000,176450000,183460000
12/13/2022,Tuesday,186450000,190050000,176450000,184020000
12/14/2022,Wednesday,185785000,187550000,183450000,184020000
12/15/2022,Thursday,184020000,184020000,184020000,184020000
12/16/2022,Friday,184960000,189050000,184950000,188980000
12/17/2022,Saturday,189010000,189550000,183850000,187060000
12/18/2022,Sunday,184990000,189550000,182450000,189450000
12/19/2022,Monday,186480000,188050000,184950000,186960000
12/20/2022,Tuesday,185030000,188050000,184450000,187010000
12/21/2022,Wednesday,186970000,190050000,186950000,189970000
12/22/2022,Thursday,189970000,189970000,189970000,189970000
12/23/2022,Friday,189980000,200850000,189950000,198970000
12/24/2022,Saturday,200040000,205050000,199950000,202480000
12/25/2022,Sunday,201980000,206550000,201950000,206510000
12/26/2022,Monday,206510000,206510000,206510000,206510000
12/27/2022,Tuesday,211980000,226500000,211950000,226500000
12/28/2022,Wednesday,225960000,228050000,225950000,226960000
12/28/2022,Wednesday,227010000,228050000,226950000,226950000
12/29/2022,Thursday,226950000,226950000,226950000,226950000
12/30/2022,Friday,216990000,220050000,194950000,197960000
12/31/2022,Saturday,194980000,200050000,189950000,199970000
1/1/2023,Sunday,202040000,204050000,198950000,199030000
1/2/2023,Monday,199010000,202050000,193450000,203540000
1/3/2023,Tuesday,192010000,204250000,191950000,198700000
1/4/2023,Wednesday,203240000,204250000,203150000,203180000
1/5/2023,Thursday,203180000,203180000,203180000,203180000
1/6/2023,Friday,203240000,209050000,203150000,208950000
1/7/2023,Saturday,214550000,218550000,211950000,211990000
1/8/2023,Sunday,212510000,214550000,208450000,208990000
1/10/2023,Tuesday,208510000,210550000,208450000,209530000
1/10/2023,Tuesday,209950000,212050000,209950000,210980000
1/11/2023,Wednesday,210970000,212550000,210950000,212540000
1/13/2023,Friday,215030000,215050000,211450000,212450000
1/14/2023,Saturday,212490000,212550000,211450000,212020000
1/15/2023,Sunday,211950000,213550000,211950000,212980000
1/16/2023,Monday,216460000,223550000,216450000,223530000
1/17/2023,Tuesday,225020000,227850000,224950000,227760000
1/18/2023,Wednesday,227880000,237350000,227850000,236490000
1/20/2023,Friday,236520000,245550000,236450000,245460000
1/21/2023,Saturday,248050000,253550000,247450000,252460000
1/22/2023,Sunday,250550000,250550000,242950000,243010000
1/23/2023,Monday,242990000,243050000,233450000,234500000
1/24/2023,Tuesday,233980000,234050000,222950000,234040000
1/25/2023,Wednesday,235010000,248550000,234950000,237800000
1/27/2023,Friday,244380000,248050000,237930000,238960000
1/28/2023,Saturday,237930000,243010000,237930000,239940000
1/29/2023,Sunday,242010000,245010000,240430000,240930000
1/30/2023,Monday,240510000,242510000,239430000,242510000
1/31/2023,Tuesday,242940000,244010000,240930000,243930000
2/1/2023,Wednesday,244930000,248510000,244930000,248490000
2/4/2023,Saturday,241510000,241510000,237930000,240930000
2/5/2023,Sunday,240970000,243510000,240930000,241010000
2/6/2023,Monday,240960000,242970000,240930000,241480000
2/7/2023,Tuesday,240510000,243510000,240430000,242930000
2/8/2023,Wednesday,243480000,246510000,243430000,246440000
2/11/2023,Saturday,246940000,251510000,246930000,250510000
2/12/2023,Sunday,250960000,251510000,250430000,251010000
2/13/2023,Monday,251510000,255010000,250930000,255010000
2/14/2023,Tuesday,257010000,265010000,256930000,264010000
2/16/2023,Thursday,263980000,276070000,263930000,275960000
2/17/2023,Friday,276015000,276070000,208450000,275960000
2/18/2023,Saturday,278000000,289570000,277930000,289010000
2/19/2023,Sunday,293030000,299570000,292930000,297940000
2/20/2023,Monday,296070000,296070000,287930000,293050000
2/21/2023,Tuesday,284050000,299070000,283950000,299030000
2/22/2023,Wednesday,328000000,330000000,316000000,316000000
2/25/2023,Saturday,309440000,309440000,208450000,309440000
2/26/2023,Sunday,327060000,329070000,208450000,325050000
2/27/2023,Monday,319500000,330000000,208450000,309000000
2/28/2023,Tuesday,310010000,310070000,284700000,298300000
3/1/2023,Wednesday,289300000,293950000,284200000,293900000
3/3/2023,Friday,301950000,308950000,287700000,302800000
3/4/2023,Saturday,299850000,300010000,284800000,285010000
3/5/2023,Sunday,281880000,286010000,277800000,278010000
3/6/2023,Monday,275010000,276010000,268800000,274910000
3/7/2023,Tuesday,302455000,330000000,208450000,274910000
3/8/2023,Wednesday,277010000,277010000,271800000,276860000
3/10/2023,Friday,259800000,260010000,244800000,244980000
3/11/2023,Saturday,237920000,260010000,237800000,247970000
3/12/2023,Sunday,252010000,276010000,252010000,276010000
3/13/2023,Monday,281010000,298010000,271800000,298010000
3/14/2023,Tuesday,279010000,296010000,279010000,288010000
3/15/2023,Wednesday,287940000,288010000,287800000,287870000
3/17/2023,Friday,300010000,303010000,285600000,285810000
3/18/2023,Saturday,337000000,337000000,337000000,337000000
4/2/2023,Sunday,329000000,331000000,289800000,317010000
4/3/2023,Monday,309890000,310010000,307800000,309850000
4/4/2023,Tuesday,313930000,322010000,311800000,321960000
4/5/2023,Wednesday,316970000,318010000,316800000,317880000
4/6/2023,Thursday,327440000,337000000,317800000,317880000
4/7/2023,Friday,317980000,318010000,315800000,318010000
4/8/2023,Saturday,317010000,317010000,310300000,310460000
4/9/2023,Sunday,309980000,310010000,307800000,309010000
4/10/2023,Monday,308870000,317010000,308800000,315010000
4/12/2023,Wednesday,316010000,316010000,314800000,316010000
4/14/2023,Friday,315010000,315010000,310800000,310910000
4/15/2023,Saturday,311010000,313010000,308820000,313010000
4/16/2023,Sunday,312810000,317010000,312810000,314950000
4/17/2023,Monday,314860000,315010000,312300000,313900000
4/18/2023,Tuesday,315010000,315010000,313800000,314990000
4/19/2023,Wednesday,316010000,317010000,315800000,315860000
4/23/2023,Sunday,314800000,316010000,312800000,313870000
4/25/2023,Tuesday,313910000,315010000,313800000,315010000
4/25/2023,Tuesday,314850000,319510000,313800000,319510000
4/26/2023,Wednesday,318510000,326010000,318320000,325810000
4/27/2023,Thursday,325810000,325810000,325810000,325810000
4/28/2023,Friday,326910000,339510000,326800000,339410000
4/29/2023,Saturday,339510000,342010000,337810000,339990000
4/30/2023,Sunday,343010000,352010000,342800000,347510000
5/1/2023,Monday,347010000,348010000,337800000,338010000
5/2/2023,Tuesday,337010000,337010000,333300000,334010000
5/3/2023,Wednesday,336870000,339010000,336840000,338900000
5/4/2023,Thursday,338900000,338900000,338900000,338900000
5/5/2023,Friday,337010000,337010000,328800000,329010000
5/6/2023,Saturday,327890000,328010000,320800000,321010000
5/7/2023,Sunday,320830000,327510000,320800000,327510000
5/8/2023,Monday,328340000,332010000,326800000,327010000
5/9/2023,Tuesday,326870000,327010000,319800000,322860000
5/10/2023,Wednesday,323990000,324010000,323800000,324010000
5/11/2023,Thursday,324010000,324010000,324010000,324010000
5/12/2023,Friday,317860000,318010000,312800000,313010000
5/13/2023,Saturday,315010000,315010000,310800000,311010000
5/14/2023,Sunday,311960000,318010000,309800000,313010000
5/16/2023,Tuesday,310910000,311010000,302800000,303010000
5/17/2023,Wednesday,304010000,304010000,302800000,303870000
5/18/2023,Thursday,303870000,303870000,303870000,303870000
5/19/2023,Friday,304010000,308010000,303800000,307010000
5/20/2023,Saturday,308010000,319010000,307800000,317010000
5/21/2023,Sunday,318900000,327010000,318800000,321830000
5/22/2023,Monday,322890000,325010000,319800000,320010000
5/23/2023,Tuesday,322010000,324010000,318800000,318900000
5/24/2023,Wednesday,313960000,315010000,311810000,314010000
5/25/2023,Thursday,314010000,314010000,314010000,314010000
5/26/2023,Friday,313010000,315010000,307800000,309510000
5/27/2023,Saturday,308510000,308510000,303800000,304920000
5/28/2023,Sunday,304880000,311010000,302800000,310870000
5/29/2023,Monday,308010000,309510000,306800000,306970000
5/30/2023,Tuesday,304970000,305010000,301800000,302970000
5/31/2023,Wednesday,304010000,306010000,303800000,305880000
6/1/2023,Thursday,305880000,305880000,305880000,305880000
6/2/2023,Friday,305860000,306010000,302800000,303010000
6/3/2023,Saturday,303010000,303010000,303010000,303010000
6/5/2023,Monday,303940000,304010000,297800000,298010000
6/6/2023,Tuesday,297010000,297010000,287800000,287850000
6/7/2023,Wednesday,283010000,283010000,277800000,277860000
6/8/2023,Thursday,277860000,277860000,277860000,277860000
6/9/2023,Friday,285010000,287010000,282800000,283960000
6/10/2023,Saturday,283010000,285010000,272810000,272920000
6/11/2023,Sunday,270010000,281010000,268800000,281010000
6/12/2023,Monday,284010000,293010000,283810000,287910000
6/13/2023,Tuesday,295900000,296010000,287800000,289010000
6/14/2023,Wednesday,285970000,287010000,283800000,285010000
6/15/2023,Thursday,285010000,285010000,285010000,285010000
6/16/2023,Friday,291800000,297010000,288800000,289010000
6/17/2023,Saturday,292010000,295010000,289800000,290010000
6/18/2023,Sunday,289890000,290010000,283800000,285010000
